Gene ID	Ensembl ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
PGAP1	ENSG00000197121.14	3.17047	4.61227	2.46049	4.31171	4.03585	4.45402	3.87346	3.67002	4.02417	3.33045	12.8234	12.698	3.4681	4.43037	3.48302	7.82253	6.71831	2.53452	3.90582	2.91287	3.9063	4.36866	3.66643	7.32535	6.15602	3.84569	3.77322	3.24723	4.7715	2.81192	6.39378	2.69159	1.15255	1.14098	2.90177	0.783546	8.34512	3.34586	0.924253	7.31343	9.88505	2.6933	15.157	5.31836	12.0986	10.0884	4.60182	1.29594	2.5504	3.71115	4.25004	6.87378	7.54702	0.152313
HSPD1	ENSG00000144381.16	128.412	203.04	611.714	122.418	130.986	126.87	144.673	92.9477	98.2387	97.7184	141.316	118.821	99.7665	117.656	85.2973	120.644	107.55	75.7689	122.38	108.975	143.726	287.088	621.521	149.412	176.606	135.483	143.667	129.112	137.622	135.158	189.962	86.8914	68.713	147.596	223.731	226.467	155.084	118.243	92.8799	152.071	252.775	112.585	159.317	130.853	109.531	93.1758	131.642	113.572	128.922	90.9742	136.334	149.851	144.424	30.6892
SATB2	ENSG00000119042.16	3.53991	1.81087	5.02386	4.43591	2.22191	3.85403	2.44544	0.907799	5.94485	0.868206	0.526927	0.67187	9.57774	14.3848	1.86777	1.01339	0.60495	0.752724	4.36498	1.27595	2.87972	8.28729	0.0412566	3.81258	4.14376	1.49084	19.363	1.50168	0.850074	1.49719	2.1779	0.444791	0.19863	1.27313	3.37674	1.43751	1.32555	1.79932	1.17979	4.35306	2.61207	1.46804	0.657628	2.8878	2.20207	2.40731	5.18231	1.00731	0.974033	3.41057	2.61584	2.85526	4.66723	0.0724073
NDUFB3	ENSG00000119013.8	45.6214	51.0427	73.1761	55.9731	60.8767	52.3396	50.0373	52.5253	67.0543	55.9916	67.4454	58.2647	60.8401	81.3381	50.616	62.0974	57.915	49.4042	61.6396	62.5411	44.7035	99.1023	128.536	49.2124	44.9591	60.8266	67.0304	51.6524	79.766	57.2967	45.4916	121.677	144.967	67.5418	112.74	36.8917	51.6945	50.2512	120.42	45.3609	38.2878	16.2738	67.5048	52.2308	40.1447	35.503	54.3191	57.756	49.6381	82.4261	64.5283	44.0485	56.938	19.0492
TMEM237	ENSG00000155755.18	10.7712	7.66766	12.9444	30.839	18.0655	20.36	11.5298	6.0857	7.44694	6.79075	18.9083	16.0981	8.54676	10.3889	5.27268	8.87618	7.15533	4.73188	7.43958	6.12982	15.2952	17.5583	4.56759	14.5034	13.4386	8.30283	4.37215	9.85231	12.1555	8.08545	13.7111	6.56155	3.68618	2.99689	5.06814	0.948359	9.76674	9.69082	7.32734	12.6351	17.333	1.91895	9.73197	14.7511	24.5545	22.6731	3.76984	2.93464	3.31184	11.2784	11.2203	14.2293	14.9466	0.231918
ALS2	ENSG00000003393.14	10.1134	8.58557	5.5386	10.2901	9.76554	9.2319	9.54999	4.44524	6.31968	5.53815	126.825	115.555	11.3145	11.3338	5.69022	6.48496	6.1773	4.67472	7.58486	5.1866	9.43011	15.9472	6.08345	11.1516	12.0242	9.2739	5.8756	8.76385	5.22313	8.60077	11.4029	8.16582	7.13766	5.59097	7.83385	7.19753	11.0118	6.77129	8.13682	18.7931	10.3013	2.93055	14.899	9.0906	8.32804	9.27988	8.27079	6.91621	6.47867	9.2558	11.3803	12.4331	8.75653	0.991404
NDUFS1	ENSG00000023228.13	16.5502	15.2925	32.1157	16.4597	16.7345	20.5109	17.2905	11.4085	15.9229	14.4947	24.7164	20.6775	17.1455	22.5788	10.7144	13.0115	15.1217	11.7924	13.3084	11.2855	15.5201	23.8054	24.8187	18.1815	14.7653	19.6259	20.5317	19.5248	18.535	20.4365	15.3733	31.0367	42.3908	13.0808	16.0887	13.1002	13.8244	14.6096	50.5824	17.3686	13.7812	5.16534	15.179	12.8118	15.6813	16.4377	16.0506	10.9478	17.7893	15.6113	16.4586	16.8855	17.0611	3.43826
EEF1B2	ENSG00000114942.13	519.537	590.4	354.225	517.014	536.721	520.931	562.16	230.729	177.496	192.458	255.12	231.327	168.716	195.214	189.338	226.686	271.594	174.153	346.86	279.201	632.324	1148.13	1397.17	712.754	795.525	488.028	473.497	459.548	746.905	453.786	637.96	204.931	137.758	230.566	342.069	183.49	456.196	431.248	479.517	490.172	1052.73	640.765	282.809	440.023	798.181	701.165	560.715	602.315	405.164	243.716	386.338	719.394	708.746	72.3738
FASTKD2	ENSG00000118246.13	21.8821	20.4264	18.8108	19.6154	19.8688	22.6787	25.1251	4.49046	5.40163	5.94306	15.2843	14.4959	7.2341	7.65226	4.63294	6.14805	5.74569	4.88617	7.16839	5.76439	22.0147	37.6895	37.7622	23.2555	24.4893	20.7776	17.6644	20.5193	21.6496	20.2132	25.7594	14.4659	15.8549	8.08287	12.4106	10.1057	17.925	17.6465	23.591	26.1922	26.1727	7.98636	15.3218	17.6024	20.9069	22.2103	18.3245	16.2649	15.8989	18.0254	24.2358	28.4683	22.5536	3.15272
UNC80	ENSG00000144406.18	0.0160874	0.0123419	1.47563	0.014932	0.016323	0.0106303	0.16948	4.94393	9.29643	6.19576	46.6118	51.0742	13.4431	14.7139	4.74807	7.72945	9.3796	4.22838	2.17764	3.70156	0.0219624	0.00502314	0.014981	0.0129736	0.0490911	0.336825	0.121073	0.0964205	0.0148843	0.053706	0.954315	0.0386747	0.0106953	0.0894073	0.0467392	0.0105497	0.0486887	0.104858	0.00658238	0.0890632	0.496786	0.392902	24.1915	0.837921	0.0674674	0.0755227	0.0741235	0.297756	0.273335	7.84472	0.481318	0.0559643	0.0307624	0.00441101
ZNF142	ENSG00000115568.15	10.7525	7.80517	7.71564	12.3643	12.747	15.1547	13.8674	5.25174	7.16874	6.21289	18.7469	20.6567	10.7296	9.45448	5.30699	6.07563	6.44884	5.03646	6.18106	4.8041	10.3522	10.4992	12.8844	14.0687	16.2892	14.7006	9.02836	14.6013	9.1065	14.0982	15.9265	4.22224	4.11113	5.42309	8.09963	2.95408	11.1942	9.37869	6.53038	16.1912	12.8598	4.45313	15.5265	13.2331	10.5497	11.7235	10.1047	11.6833	8.25548	10.946	15.2854	17.4535	11.3221	3.85079
BCS1L	ENSG00000074582.12	28.4482	25.1991	31.7463	27.3988	29.502	25.1978	36.2746	11.0563	13.0393	12.266	26.2987	29.3081	16.7553	15.6575	11.2825	14.3143	14.0301	10.9803	16.7939	13.255	31.7162	41.5357	34.0595	46.8171	49.0469	29.3173	28.4399	29.5707	32.6917	29.0918	36.1377	17.1116	18.2631	22.6438	26.686	23.876	29.2956	29.3079	16.0139	44.882	45.2173	21.8631	32.1448	46.1188	32.4267	29.4356	30.4331	40.6585	27.7437	21.9716	45.9398	44.9216	37.8961	5.45679
CYP27A1	ENSG00000135929.8	39.841	38.6303	74.6985	85.857	55.7665	34.6108	55.3454	23.0163	17.6657	28.5184	12.9358	19.0452	22.4601	18.661	29.3271	28.9327	22.8637	31.2355	113.619	45.6854	47.467	20.39	1.68263	65.577	75.4274	46.7905	42.4371	47.3817	12.311	39.2755	58.1045	28.6278	9.22665	27.3585	20.1257	332.028	119.447	69.4841	23.7911	127.563	77.2235	5.34629	64.2761	85.2334	29.5871	31.8069	71.8125	24.9346	16.5257	33.6985	30.9324	49.3529	51.0504	18.2392
GMPPA	ENSG00000144591.18	26.5782	27.4072	24.8135	46.6417	42.9044	31.6892	32.2367	8.34766	9.92485	9.72738	26.3819	28.0296	15.1386	13.7094	9.14583	9.99812	9.51178	9.0181	12.3067	10.9197	31.5691	56.4294	42.117	55.9898	62.9723	27.6956	31.0216	26.5881	25.9576	25.367	41.9683	18.8633	11.4552	17.9452	26.5052	30.6118	33.9345	36.6787	13.4994	37.1816	36.5109	28.9428	78.7831	58.4865	21.5801	21.765	35.4425	44.2927	28.7552	17.6727	51.0196	49.4508	36.5645	13.8164
CUL3	ENSG00000036257.12	17.4186	14.1688	15.5619	14.5398	15.0948	20.5835	19.8873	7.19323	9.75296	8.28478	22.8765	17.7942	11.1714	14.572	7.00324	9.20482	8.59004	6.63959	9.38013	7.34303	16.2492	25.3103	31.6784	20.678	20.8679	17.0099	14.0889	15.4553	23.8166	15.8355	19.4209	8.42754	7.65984	7.49774	11.8429	5.63081	16.0005	16.856	29.3827	22.8366	20.1374	6.08849	13.5255	13.82	21.5291	23.0991	15.1052	13.9298	12.3826	100.644	19.4562	21.7293	21.6059	7.82579
MFF	ENSG00000168958.19	50.2619	43.6403	49.136	74.0283	66.3778	77.4339	58.1766	45.4301	50.9114	47.0323	94.4135	75.0018	50.3405	65.981	44.2855	54.739	50.8584	37.9944	77.7353	50.1071	48.0014	83.9182	67.5807	80.0906	71.0531	68.4532	43.1617	60.22	36.391	62.3232	74.446	36.7343	31.5064	37.682	56.7636	16.1933	43.5811	36.4719	45.9977	68.8819	73.9712	23.1774	61.2089	53.7884	38.8451	38.2854	39.0549	41.0238	33.6345	231.387	50.0866	77.4924	52.9846	23.2326
TM4SF20	ENSG00000168955.3	0.0532151	0.057119	0.0494656	0.0141387	0.0329816	0	0.0344548	0.0320446	0.0328581	0.0395686	0.369138	0.34576	0.0459642	0.0408109	0.0308862	0.0342244	0.0429651	0.0293938	0.0693459	0.0338734	0.0362116	0.659381	0.0219529	0.0214657	0.0321742	0.0378777	0.413178	0.0248598	0.0184546	0.0258603	0.111818	0	0	0.0311311	0.0826687	0.0210956	0.0288367	0.024932	0	0.0293608	0.0361445	0.0304965	0.0671072	0.0363988	0	0	47.1093	0.0964564	0.0307476	2.547	0.0469215	0.0398513	0	0.0211104
TRIP12	ENSG00000153827.13	43.1212	36.4084	30.5322	42.1454	41.8066	50.7199	41.3973	11.8508	13.8313	14.6141	25.9604	26.1164	19.2955	19.7393	12.5989	15.269	15.3093	12.8816	22.0552	15.374	37.8047	74.0884	66.3434	42.6169	43.7906	39.5593	28.0439	38.5289	34.5481	39.5485	40.2778	18.8395	14.5658	16.488	25.0026	10.9525	43.891	31.4717	35.4547	46.0215	40.3713	10.7272	31.8351	37.4598	34.1597	37.2944	32.9246	39.1067	24.5206	92.279	41.044	44.3482	37.331	22.7529
ARMC9	ENSG00000135931.17	1.82506	1.98757	11.1869	11.8901	6.85226	5.91318	6.29458	1.78169	2.92295	3.98622	4.83814	4.60475	4.39059	5.24215	1.97028	3.23618	4.06876	2.7243	1.3044	1.4888	2.96407	10.6777	5.81236	4.72555	6.35585	13.3218	4.62292	18.0339	1.22029	22.4291	9.1362	0.979399	0.408117	1.96119	3.49099	0.29788	5.50485	2.618	0.319453	4.21632	14.2728	1.41239	11.3162	5.13726	1.42013	1.88039	1.93231	0.980209	2.54679	11.4893	6.20381	18.0476	2.61783	0.0453363
PDE6D	ENSG00000156973.13	15.818	14.2437	20.2727	21.4549	18.8886	20.242	17.7096	17.9739	19.2063	20.2811	27.8501	27.4684	18.2564	21.6624	18.045	22.1689	19.6693	17.8552	30.0113	21.1478	15.5449	17.0749	30.6975	22.8624	22.5983	18.0079	12.4718	16.0954	12.1213	17.4261	18.6158	7.44917	6.09898	8.7423	12.2367	4.5045	16.3532	11.4539	5.17556	17.2295	14.6049	4.52568	24.56	14.2684	13.9777	14.4282	13.1803	17.4995	10.337	66.9199	15.7099	21.5754	16.7534	7.71075
DIS3L2	ENSG00000144535.19	7.8266	6.34078	6.48839	7.69797	7.66596	9.1542	9.50031	2.91368	3.1036	3.76373	8.54925	9.19716	4.70884	4.45622	3.68945	4.29922	3.68656	3.31796	5.92519	3.32597	9.40818	7.02904	7.93338	13.6175	13.5251	8.43683	6.64711	7.84754	9.8774	7.86897	12.8857	3.91075	2.68369	4.27599	5.25536	3.05206	9.41371	7.95272	3.47647	13.0542	14.107	3.37628	9.76849	11.1235	12.1431	12.3341	7.28598	7.99255	6.00736	19.9467	15.7792	12.9072	11.6861	1.79805
HDAC4	ENSG00000068024.16	7.04022	6.39425	9.28145	8.19018	7.37267	8.12838	16.3926	4.60327	6.64098	4.23029	11.5069	12.6993	8.93503	8.72124	4.71162	7.40099	4.65392	3.49918	5.56716	4.24	6.88175	6.10083	2.43168	16.7402	16.6184	50.9174	15.4378	21.5888	8.93609	25.5008	13.7696	3.4361	3.30272	2.74734	4.99725	1.68197	8.23001	4.5586	31.748	14.3793	12.1913	2.26047	12.3771	10.6753	8.53738	9.34416	7.12884	10.3637	4.65188	14.8175	8.75751	19.1509	8.26255	10.1764
CAPN10	ENSG00000142330.19	13.622	12.2099	15.5678	17.6159	16.935	14.4518	17.8006	11.3134	13.9345	10.8234	36.9336	39.4835	16.1754	14.1566	12.4165	10.7856	11.3456	9.64082	9.95732	7.75326	14.8532	9.89289	15.6848	22.7585	24.4661	17.3341	13.5907	17.7056	14.2975	16.6288	27.2983	10.0582	8.58835	12.5611	22.8266	6.26336	20.7407	13.1582	3.80526	29.7134	23.0591	5.41516	28.1902	24.4543	15.531	16.1224	15.386	35.3576	13.9701	30.1303	24.8341	25.6826	17.4054	8.24955
KIF1A	ENSG00000130294.15	0.143503	0.122958	0.265352	0.139122	0.32787	0.147432	0.333104	191.14	262.444	138.892	235.055	266.34	331.833	301.822	174.397	172.165	163.238	126.674	205.02	155.949	0.181127	0.0447329	0.157648	0.105269	0.192105	6.40395	2.39244	1.36944	0.0941401	1.81501	0.346586	14.2125	0.27822	0.368085	0.19361	0.122861	0.187013	0.194879	0.115408	56.0554	1.03772	19.7051	164.198	7.40643	0.720536	1.05096	0.999323	0.262399	2.3564	21.8394	1.21472	0.197042	0.189845	0.0646111
D2HGDH	ENSG00000180902.17	24.9843	26.3242	27.8478	26.3956	25.4973	20.6622	35.3703	8.27984	8.74216	8.64425	15.5225	16.1068	11.0177	10.3527	8.50389	9.92521	9.3272	7.62759	8.79353	8.16214	30.2873	20.9696	28.2558	50.887	58.4587	25.9617	31.8996	20.5337	34.5343	17.0626	59.5613	10.8592	6.98628	27.3632	31.7988	21.6552	32.8627	35.4985	14.6369	40.9891	51.364	15.484	67.9626	62.6547	55.2686	42.6435	34.0803	40.5019	24.295	18.2975	77.7199	55.1972	50.531	8.81542
TRNT1	ENSG00000072756.16	7.60588	7.95033	6.77669	8.66657	9.21904	8.49183	10.0126	4.23447	4.33131	4.52075	8.49259	7.93268	4.85781	6.11803	4.27563	4.88045	4.81597	3.86206	7.28763	4.5741	7.93949	11.8591	17.4652	9.54539	10.1348	7.45255	6.61689	7.20383	6.7138	7.49896	10.0665	3.76494	2.6998	4.51321	10.1211	3.48247	9.0388	6.82495	3.80347	10.379	9.50344	3.01065	9.96801	10.9027	5.02343	5.08282	6.91001	9.57422	6.24718	9.51714	11.8891	10.5071	8.55644	1.33855
CRBN	ENSG00000113851.14	33.2403	23.8917	18.6972	28.5208	30.3329	39.0024	30.7996	16.7843	20.9083	18.0866	37.4161	30.5213	20.3082	28.8577	16.9298	21.1494	17.8616	15.0064	34.3844	20.55	30.0427	21.6077	20.157	36.4995	33.8247	30.1384	20.3118	28.3921	14.268	27.6402	32.7535	11.7865	10.0791	10.282	15.4406	9.82008	27.6319	20.2524	19.0146	40.8463	38.12	9.512	19.2028	24.9013	21.0965	21.5113	22.5961	27.215	16.2998	39.6136	30.5576	36.6263	25.2606	8.80623
ITPR1	ENSG00000150995.18	13.4048	8.26698	11.9417	52.7295	59.8231	82.0215	28.6685	4.25945	21.5394	14.3469	19.7433	76.1924	34.5241	38.2297	5.73653	4.5159	13.0467	7.7003	2.6113	4.13484	16.0257	4.16937	25.1666	18.3351	18.4428	24.6814	11.2063	40.3359	5.76612	41.0794	47.7521	6.39601	3.21199	7.07604	11.9184	1.3042	20.2581	12.6674	1.6129	12.6994	39.9382	1.44537	18.7682	20.8682	3.81639	5.93978	13.5498	10.2636	6.78238	6.88804	34.6857	46.9869	12.9705	1.4838
GRM7	ENSG00000196277.15	0.228438	0.0629147	0.0394298	0.411457	0.0610875	0.232133	0.319211	1.76188	2.59864	1.53823	0.464428	0.924664	3.10672	4.88367	2.17629	3.71489	2.71519	1.02933	0.47002	0.623721	0.132036	0	0	0.912153	0.574515	0.0382195	0.0447447	0.109969	0	0.0308341	0.0669466	0	0	0.0106648	0.00906394	0.0172246	0.0613015	0.0446516	0	0.0468423	0.126551	0.013041	0.0518023	0.175859	0.035485	0.0488944	0.0394221	0	0.0218218	1.77765	0.0986699	0.543993	0.212224	0
SETD5	ENSG00000168137.15	38.1283	34.0231	31.491	42.3385	36.2353	39.6804	44.4512	13.2674	15.1579	14.1689	74.8468	79.3874	20.7669	18.9434	13.6683	15.0768	14.8581	11.0006	14.2982	12.0672	39.871	41.669	51.5838	52.8409	57.4354	46.9279	29.759	40.7564	29.3002	39.0639	56.1209	17.1047	10.4476	12.7444	21.1745	15.2728	52.3764	37.683	15.7439	53.5022	58.7089	14.7787	42.8731	42.6974	42.4735	44.277	33.3484	35.2411	23.8135	32.9004	57.3084	61.3071	48.0507	10.8451
BRPF1	ENSG00000156983.15	13.9133	12.3554	9.15247	13.8814	13.3488	14.0484	15.2905	3.03641	3.60923	5.14191	20.2493	21.3939	6.38557	5.09581	3.57496	3.77386	5.04156	4.53451	4.81723	3.36378	13.6926	14.4429	15.742	18.0107	18.2587	14.186	10.7995	14.672	12.0854	14.0974	19.2634	5.31942	4.05052	5.64776	8.1866	3.508	16.1009	13.3955	6.92915	17.1673	19.2523	4.58759	12.5859	14.7616	16.3946	17.6925	12.9129	17.6054	9.0129	32.4053	20.078	22.1065	15.0092	5.99461
FANCD2	ENSG00000144554.10	1.91272	1.34159	0.930839	0.930762	1.20022	0.974307	1.84471	0.290816	0.313241	0.468027	1.29055	1.29586	0.54149	0.493807	0.33102	0.466078	0.679382	0.360132	0.707434	0.43963	2.28704	4.07272	29.3255	1.58221	1.83047	1.10922	2.1519	1.14478	3.72124	1.14703	2.30513	0.413372	0.213746	0.605972	1.39739	0.29572	2.51808	2.2665	0.247104	2.35651	3.55667	0.626009	1.11969	2.49922	3.28406	3.22277	4.48315	7.45287	1.44883	22.1558	1.56397	2.38784	2.56666	1.73237
SLC6A1	ENSG00000157103.10	3.02824	1.97077	0.524806	2.85736	9.99248	7.52671	2.02197	85.6277	120.275	105.33	66.1683	85.5204	111.221	126.426	65.0378	64.8155	90.0457	86.072	58.4221	67.9536	1.51952	0.0222319	0.0301539	7.67695	5.16976	1.61043	1.06782	1.25728	14.0435	1.28227	2.04613	3.11306	1.45477	0.865878	2.61512	31.8042	3.39814	0.309805	0.963159	13.1429	3.29977	0.208549	4.53949	3.97568	2.55334	1.19498	1.31392	0.905422	0.547137	10.6275	1.21323	3.49459	3.90661	0.0290991
TSEN2	ENSG00000154743.17	6.9531	5.94041	4.82924	4.71473	5.82316	5.28585	8.1224	2.64027	2.916	3.78835	10.4503	8.97979	3.77158	4.21083	2.77915	4.07062	4.61499	2.96776	4.41695	2.95646	7.55282	9.79741	6.08987	8.35631	8.7815	7.12532	6.75278	5.98673	4.88792	5.97652	9.44932	3.14439	2.90276	2.68217	4.32946	2.30179	5.19807	4.53271	3.63211	11.4297	10.9686	3.78242	7.26013	6.87191	5.46145	5.6383	5.21322	4.69796	5.36218	7.09768	8.0161	10.0265	7.19179	0.580003
RAF1	ENSG00000132155.11	87.2193	75.0155	51.5407	128.081	120.56	139.422	99.1461	25.7727	28.2202	31.8487	134.871	126.798	37.8928	36.9752	27.0885	27.8918	33.5096	27.1455	38.0863	27.2627	83.1472	121.164	108.274	121.592	115.791	93.4572	67.7519	97.042	87.0744	94.1643	110.371	76.615	69.9423	41.5221	52.5623	51.8889	106.758	68.2145	152.168	117.215	129.399	35.8369	62.2669	93.8057	101.78	107.99	79.074	94.8802	79.3105	71.1668	126.776	127.871	103.876	131.141
IQSEC1	ENSG00000144711.13	39.3643	32.243	44.6039	64.392	53.6698	63.8053	32.0725	43.5843	79.6926	37.6427	78.5714	87.0453	102.029	105.774	35.9398	36.8889	40.886	33.9717	27.2384	25.4872	30.6052	15.1773	46.2716	38.7397	41.0769	29.8553	19.2705	34.7955	10.5495	34.3832	37.7296	21.8026	18.1034	12.788	10.8458	17.2364	47.4243	19.5925	14.3356	47.892	37.1812	10.4874	29.9395	37.4762	16.5051	18.231	30.1891	67.5766	16.8022	20.6038	29.9181	40.7844	24.9269	60.5903
CCDC174	ENSG00000154781.15	21.1666	15.0415	11.444	20.688	19.3025	22.2593	22.3283	5.30978	5.39004	5.99379	19.3554	17.9479	6.67972	6.8196	5.08758	6.88129	5.95116	4.99747	8.32067	6.29727	20.5414	16.4932	21.8124	28.2895	29.8863	20.1497	15.7457	20.299	14.8596	18.8751	24.1999	7.31513	5.3768	9.81874	14.3204	7.10492	18.1917	16.2871	9.52474	26.7557	33.779	7.74171	19.1955	22.7413	17.2966	19.5793	17.7036	20.977	16.035	26.4461	24.5748	31.0094	22.9833	11.2531
SATB1	ENSG00000182568.16	8.6308	7.8345	6.50703	12.3785	12.8815	24.193	28.2001	8.99127	16.2777	6.81991	18.208	15.2231	18.4445	28.4732	6.90682	7.56264	6.38541	4.62346	9.13702	8.16287	9.28325	4.42521	0.466754	9.9377	12.1688	26.3707	14.9382	15.1469	6.09703	14.5386	9.66728	6.78115	6.21859	4.51228	4.91789	4.34288	13.6777	15.0907	16.9067	18.957	9.84955	9.25864	19.1646	13.8976	9.91756	7.84483	15.5605	17.4255	10.204	3.71959	20.6217	12.2725	11.6443	6.21229
THRB	ENSG00000151090.17	10.2695	7.26308	4.37426	38.6625	15.5346	24.2025	11.5399	6.37433	13.4529	5.35633	1.49265	2.23695	18.1445	26.1947	4.29047	3.74083	6.54908	3.92368	2.11632	2.22637	10.3129	9.81054	0.0243237	4.27653	3.02842	15.8771	8.16207	14.1357	2.65513	13.9851	4.17063	2.24808	2.46112	3.01285	3.96655	4.95114	4.79928	3.0591	8.86092	3.21342	1.59241	1.75555	22.9225	6.26131	7.09388	7.4636	2.64624	3.31041	5.7135	0.548385	4.52023	10.173	5.51622	0.094969
RARB	ENSG00000077092.18	1.84327	5.82112	4.44528	5.12095	9.94762	11.5766	11.6405	1.45872	3.00914	9.53793	1.73939	1.43551	6.34867	8.34194	1.38261	1.49471	13.5423	6.502	2.28389	1.22068	5.54185	1.86746	0.0937046	13.48	15.3927	9.65264	3.58127	13.2459	4.75898	24.3482	9.17894	7.44312	4.55037	6.1179	6.70316	1.49052	9.04286	10.2237	1.50731	15.1148	11.0703	0.575805	12.6903	15.1568	1.32208	1.57763	2.34809	6.00102	2.99508	0.660356	14.6531	15.6282	10.9682	0.0549255
NGLY1	ENSG00000151092.16	19.5045	18.0428	16.8576	18.7428	18.8659	17.946	18.4958	6.51114	8.08931	6.64239	30.9698	25.2303	10.6488	11.9648	6.97535	9.59072	6.4797	5.71308	10.7791	7.79682	19.9292	21.5295	62.2979	18.953	19.4919	16.1233	17.8515	14.3778	16.9049	15.1599	19.0831	11.6426	9.47389	10.1452	13.9364	12.1844	21.2451	17.5537	31.6166	20.3537	20.1438	11.0089	14.7056	20.9774	15.2135	15.35	19.8481	32.914	15.1866	84.1558	20.8993	19.7843	20.7032	15.7306
GLB1	ENSG00000170266.15	24.8804	22.844	40.5567	29.3592	26.2423	21.1456	30.2904	6.26998	7.68615	8.04965	15.2144	14.7426	9.19595	10.2859	5.77672	8.76499	8.10976	6.38547	8.48152	6.70525	23.3007	68.4545	28.0663	31.788	35.189	22.1786	26.4383	19.3011	15.6245	18.7779	26.6347	10.2493	5.96848	22.2164	24.7872	13.4199	35.0703	29.4961	4.3275	24.1999	31.3628	13.2132	25.7173	22.4379	17.2695	20.5937	28.6474	29.756	25.2208	17.5995	44.2383	31.1052	23.1823	18.0462
SCN10A	ENSG00000185313.6	0	0	0	0.0608798	0.0223175	0.0173548	0	0	0	0	0	0	0.00968081	0.0103378	0	0	0	0	0.00513898	0	0	0	0	0	0.0166988	0	0	0	0	0	0	0.0666701	0.0440886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131783	0	0.458663	0	0	0	0
CTNNB1	ENSG00000168036.16	121.772	124.777	105.393	138.728	156.457	233.478	134.553	44.9305	50.3317	48.006	201.262	165.568	56.2772	64.1806	46.8691	60.7734	50.7913	39.9903	70.6164	45.9086	134.322	166.899	72.8449	257.813	297.537	114.604	105.866	103.791	99.605	103.531	161.934	54.2835	38.6258	43.2705	76.8584	33.9225	164.361	119.41	35.0415	184.304	201.865	36.3235	82.0465	137.345	107.908	118.463	126.267	100.321	66.8602	62.6791	165.668	187.329	150.377	25.7518
TRAK1	ENSG00000182606.14	17.6779	14.2348	9.72336	14.8416	17.0955	17.5772	20.042	10.3102	13.9624	10.4796	36.7771	36.0707	17.3521	18.6457	9.44405	11.3419	10.4169	8.01856	12.1969	10.1875	17.5786	16.2362	19.2393	15.4082	15.5441	17.7583	19.4243	17.1056	18.5611	18.2396	14.6975	26.0599	21.9479	9.83357	12.6161	5.18924	24.1807	30.6159	23.4374	23.7296	9.38825	4.1832	18.0052	14.1803	31.4395	29.9414	22.5554	18.8142	19.502	13.8457	33.7765	14.2852	17.5656	4.66614
POMGNT2	ENSG00000144647.5	17.6945	18.0533	18.2045	23.0031	21.9855	21.1937	29.3337	17.8518	27.421	25.3389	93.9568	94.9004	41.9368	41.3264	19.0304	25.2134	28.9841	19.847	16.1154	16.2448	18.381	22.6888	0.378223	43.3888	40.2833	27.317	13.4876	34.9948	10.0784	28.3991	58.763	17.3854	12.8126	10.5175	15.2547	6.30964	21.1753	15.7868	19.6803	33.4937	60.0051	9.88077	36.3981	28.3965	17.6593	19.7459	9.05815	10.1908	14.5548	34.8209	26.3958	98.545	22.6916	2.93061
ANO10	ENSG00000160746.12	19.9393	15.8217	8.89213	23.6695	19.9409	25.0183	15.5905	5.46586	6.66236	6.08377	8.27299	8.72439	8.19333	9.00627	5.74216	8.76396	6.58844	5.51339	15.8594	8.11928	18.1649	26.5654	4.47334	20.6737	21.1145	11.1305	15.0419	13.2909	16.251	13.3848	13.5524	5.15686	3.03334	9.8778	13.2013	3.05315	15.3946	17.7671	4.2915	18.6453	13.0975	4.03284	12.2337	10.7551	21.2483	24.3195	15.2804	6.76645	8.06985	11.3413	23.7008	20.4675	19.0091	12.8781
ABHD5	ENSG00000011198.7	26.6002	33.6236	10.1276	10.6126	11.9109	8.63024	18.3348	3.42785	3.33366	3.9441	5.7282	5.67844	3.5454	3.54679	3.25386	3.97022	3.41818	3.12038	16.6252	6.46186	21.7051	20.859	7.54729	7.63836	7.68752	7.57299	9.10067	11.9223	26.7608	12.6706	7.05758	6.197	4.96625	6.70901	8.71176	5.9508	22.3446	26.6945	7.31141	9.86713	6.13398	5.58813	6.67514	8.91865	38.9502	36.7434	8.08715	10.5613	8.87405	16.6943	14.5992	6.71484	19.1232	57.5617
